52.288436	0
52.297143	0
52.305851	0
52.314558	0
52.323266	0
52.331973	0
52.340681	217.704061
52.349388	221.379622
52.358095	223.656466
52.366803	225.317282
52.37551	225.103307
52.384218	223.043863
52.392925	219.145111
52.401633	214.633148
52.41034	210.272708
52.419048	206.495382
52.427755	203.473909
52.436463	201.150148
52.44517	199.619705
52.453878	198.673223
52.462585	198.171423
52.471293	197.989657
52.48	197.910022
52.488708	197.77471
52.497415	197.593229
52.506123	197.384676
52.51483	197.088484
52.523538	196.617538
52.532245	195.976228
52.540953	195.192611
52.54966	194.303929
52.558368	193.351159
52.567075	192.42326
52.575783	191.53513
52.58449	190.677502
52.593198	189.851296
52.601905	189.15723
52.610612	188.70541
52.61932	188.437806
52.628027	188.156904
52.636735	187.826454
52.645442	187.424134
52.65415	186.819084
52.662857	185.894723
52.671565	184.749653
52.680272	183.587645
52.68898	182.642191
52.697687	181.967621
52.706395	181.546263
52.715102	181.185136
52.72381	180.729901
52.732517	180.027638
52.741225	179.181297
52.749932	178.276572
52.75864	177.270651
52.767347	176.276742
52.776055	175.36891
52.784762	174.564615
52.79347	173.75767
52.802177	172.764593
52.810885	171.454631
52.819592	169.831143
52.8283	167.999511
52.837007	166.200381
52.845715	164.479744
52.854422	163.016033
52.863129	161.868823
52.871837	160.944244
52.880544	160.116407
52.889252	159.474089
52.897959	159.079412
52.906667	158.974412
52.915374	159.230947
52.924082	159.634439
52.932789	160.050668
52.941497	160.330323
52.950204	160.391773
52.958912	160.201115
52.967619	159.854767
52.976327	159.517781
52.985034	159.417226
52.993742	159.582622
53.002449	159.979205
53.011157	160.462095
53.019864	160.917594
53.028572	161.366937
53.037279	161.918457
53.045987	162.708319
53.054694	163.361983
53.063402	163.210514
53.072109	161.76209
53.080817	158.808695
53.089524	154.447329
53.098232	149.151637
53.106939	143.676141
53.115646	139.886585
53.124354	137.753645
53.133061	136.635202
53.141769	136.456025
53.150476	136.36023
53.159184	136.284066
53.167891	136.77071
53.176599	138.764981
53.185306	143.717232
53.194014	150.439622
53.202721	155.450708
53.211429	160.424967
53.220136	161.959335
53.228844	162.094344
53.237551	161.848401
53.246259	161.68596
53.254966	161.351953
53.263674	160.7751
53.272381	160.133574
53.281089	159.524539
53.289796	159.222557
53.298504	159.47501
53.307211	160.321089
53.315919	160.616764
53.324626	158.425347
53.333334	155.069336
53.342041	150.776866
53.350749	147.428548
53.359456	147.952483
53.368164	152.78255
53.376871	157.708708
53.385578	160.826843
53.394286	162.311846
53.402993	163.113778
53.411701	163.650042
53.420408	163.742906
53.429116	162.73055
53.437823	160.375731
53.446531	156.314566
53.455238	150.648786
53.463946	144.330314
53.472653	138.631707
53.481361	135.277096
53.490068	134.602435
53.498776	135.644663
53.507483	136.748725
53.516191	137.494114
53.524898	137.106922
53.533606	135.946932
53.542313	0
53.551021	0
53.559728	0
53.568436	0
53.577143	0
53.585851	0
53.594558	0
53.603266	0
53.611973	0
53.620681	0
53.629388	0
53.638095	0
53.646803	0
53.65551	0
53.664218	0
53.672925	0
53.681633	0
53.69034	0
53.699048	0
53.707755	0
53.716463	0
53.72517	0
53.733878	0
53.742585	0
53.751293	0
53.76	0
53.768708	0
53.777415	0
53.786123	0
53.79483	0
53.803538	0
53.812245	0
53.820953	0
53.82966	0
53.838368	0
53.847075	0
53.855783	0
53.86449	0
53.873198	0
53.881905	0
53.890612	0
53.89932	0
53.908027	0
53.916735	0
53.925442	0
53.93415	0
53.942857	0
53.951565	0
53.960272	0
53.96898	0
53.977687	0
53.986395	0
53.995102	0
54.00381	0
54.012517	0
54.021225	0
54.029932	0
54.03864	0
54.047347	0
54.056055	0
54.064762	0
54.07347	0
54.082177	0
54.090885	0
54.099592	0
54.1083	0
54.117007	0
54.125715	0
54.134422	0
54.143129	0
54.151837	0
54.160544	0
54.169252	0
54.177959	0
54.186667	0
54.195374	0
54.204082	0
54.212789	0
54.221497	0
54.230204	0
54.238912	0
54.247619	0
54.256327	0
54.265034	0
54.273742	0
54.282449	0
54.291157	0
54.299864	0
54.308572	0
54.317279	0
54.325987	0
54.334694	0
54.343402	0
54.352109	0
54.360817	0
54.369524	0
54.378232	0
54.386939	0
54.395646	0
54.404354	0
54.413061	0
54.421769	0
54.430476	0
54.439184	0
54.447891	0
54.456599	0
54.465306	0
54.474014	0
54.482721	0
54.491429	0
54.500136	0
54.508844	0
54.517551	0
54.526259	0
54.534966	0
54.543674	0
54.552381	0
54.561089	0
54.569796	0
54.578504	0
54.587211	0
54.595919	0
54.604626	0
54.613334	0
54.622041	0
54.630749	0
54.639456	0
54.648164	0
54.656871	0
54.665578	0
54.674286	0
54.682993	0
54.691701	0
54.700408	0
54.709116	0
54.717823	0
54.726531	0
54.735238	0
54.743946	0
54.752653	0
54.761361	0
54.770068	0
54.778776	0
54.787483	0
54.796191	0
54.804898	0
54.813606	0
54.822313	0
54.831021	0
54.839728	0
54.848436	0
54.857143	0
54.865851	0
54.874558	0
54.883266	0
54.891973	0
54.900681	0
54.909388	0
54.918095	0
54.926803	0
54.93551	0
54.944218	0
54.952925	0
54.961633	0
54.97034	0
54.979048	0
54.987755	0
54.996463	0
55.00517	0
55.013878	0
55.022585	0
55.031293	0
55.04	0
55.048708	0
55.057415	0
55.066123	0
55.07483	0
55.083538	0
55.092245	0
55.100953	0
55.10966	0
55.118368	0
55.127075	0
55.135783	0
55.14449	0
55.153198	0
55.161905	0
55.170612	0
55.17932	0
55.188027	0
55.196735	0
55.205442	0
55.21415	0
55.222857	0
55.231565	0
55.240272	0
55.24898	0
55.257687	0
55.266395	0
55.275102	284.499013
55.28381	331.334135
55.292517	355.086837
55.301225	363.172715
55.309932	361.266543
55.31864	353.887734
55.327347	344.568864
55.336055	335.19669
55.344762	326.525784
55.35347	318.865631
55.362177	312.315579
55.370885	307.330253
55.379592	303.849019
55.3883	301.535026
55.397007	299.841084
55.405715	298.680148
55.414422	298.342267
55.423129	299.17931
55.431837	300.709345
55.440544	302.408383
55.449252	303.740124
55.457959	304.503165
55.466667	305.221904
55.475374	306.929252
55.484082	310.167225
55.492789	314.858807
55.501497	319.771048
55.510204	323.706819
55.518912	326.097983
55.527619	326.151723
55.536327	323.308154
55.545034	318.869404
55.553742	314.04172
55.562449	309.96269
55.571157	306.349705
55.579864	303.328023
55.588572	301.123745
55.597279	300.010878
55.605987	300.010506
55.614694	300.749058
55.623402	301.719362
55.632109	302.431006
55.640817	302.781628
55.649524	303.133092
55.658232	304.793179
55.666939	308.520079
55.675646	315.15935
55.684354	321.29606
55.693061	321.454266
55.701769	306.437308
55.710476	271.133124
55.719184	243.340836
55.727891	0
55.736599	0
55.745306	0
55.754014	0
55.762721	0
55.771429	0
55.780136	0
55.788844	0
55.797551	302.87308
55.806259	267.899204
55.814966	233.311764
55.823674	215.548964
55.832381	223.455197
55.841089	252.299368
55.849796	289.506793
55.858504	308.95787
55.867211	318.317023
55.875919	319.660074
55.884626	317.302221
55.893334	314.450414
55.902041	312.418805
55.910749	311.486527
55.919456	311.09487
55.928164	310.855147
55.936871	310.59898
55.945578	310.176292
55.954286	309.457703
55.962993	308.570642
55.971701	307.715067
55.980408	307.008439
55.989116	306.352309
55.997823	305.496309
56.006531	304.311385
56.015238	302.946915
56.023946	301.543258
56.032653	300.17998
56.041361	298.821846
56.050068	297.315966
56.058776	295.205277
56.067483	292.168843
56.076191	288.08178
56.084898	283.767584
56.093606	280.136096
56.102313	278.326205
56.111021	278.324586
56.119728	280.267877
56.128436	284.305033
56.137143	289.814918
56.145851	294.664549
56.154558	296.911871
56.163266	296.353202
56.171973	293.638782
56.180681	290.20039
56.189388	286.973461
56.198095	284.642013
56.206803	283.401673
56.21551	282.944125
56.224218	282.93122
56.232925	283.17854
56.241633	283.58895
56.25034	284.087192
56.259048	284.57173
56.267755	285.383077
56.276463	287.362317
56.28517	292.005971
56.293878	300.122833
56.302585	312.650143
56.311293	327.621225
56.32	339.613892
56.328708	338.812783
56.337415	326.510538
56.346123	308.64739
56.35483	294.094355
56.363538	283.396605
56.372245	281.93488
56.380953	284.054579
56.38966	286.569517
56.398368	0
56.407075	0
56.415783	0
56.42449	0
56.433198	0
56.441905	0
56.450612	0
56.45932	0
56.468027	0
56.476735	0
56.485442	0
56.49415	0
56.502857	223.998514
56.511565	231.636727
56.520272	240.837957
56.52898	251.16383
56.537687	259.10381
56.546395	263.672895
56.555102	264.596132
56.56381	262.841791
56.572517	259.782235
56.581225	256.623031
56.589932	253.889074
56.59864	251.917558
56.607347	250.889152
56.616055	250.736652
56.624762	251.15218
56.63347	251.928548
56.642177	252.909902
56.650885	253.852928
56.659592	254.38229
56.6683	254.101479
56.677007	252.932497
56.685715	251.432902
56.694422	250.479961
56.703129	251.256091
56.711837	252.954262
56.720544	254.893696
56.729252	255.574953
56.737959	254.70362
56.746667	252.056215
56.755374	248.938416
56.764082	246.348988
56.772789	243.809502
56.781497	240.18153
56.790204	234.121382
56.798912	227.3814
56.807619	218.29455
56.816327	210.213339
56.825034	206.600509
56.833742	207.70675
56.842449	213.546814
56.851157	222.269701
56.859864	230.049224
56.868572	234.027084
56.877279	234.789662
56.885987	232.884462
56.894694	229.317627
56.903402	224.961773
56.912109	220.029967
56.920817	214.251973
56.929524	209.242127
56.938232	204.783204
56.946939	202.592533
56.955646	201.961039
56.964354	202.666981
56.973061	204.355417
56.981769	206.840712
56.990476	210.123326
56.999184	214.399962
57.007891	219.614206
57.016599	224.612747
57.025306	227.962688
57.034014	229.34255
57.042721	228.600583
57.051429	226.763857
57.060136	225.087799
57.068844	224.639624
57.077551	225.252309
57.086259	226.181348
57.094966	226.697457
57.103674	227.05051
57.112381	227.687302
57.121089	227.804905
57.129796	226.044134
57.138504	221.616831
57.147211	215.84572
57.155919	210.760667
57.164626	211.624471
57.173334	218.015704
57.182041	230.175778
57.190749	245.736906
57.199456	261.164378
57.208164	271.847774
57.216871	274.462383
57.225578	272.148404
57.234286	266.746418
57.242993	261.068871
57.251701	256.301155
57.260408	253.603268
57.269116	252.682315
57.277823	252.419943
57.286531	252.096417
57.295238	251.41341
57.303946	250.315559
57.312653	249.082934
57.321361	247.874354
57.330068	246.808188
57.338776	245.845657
57.347483	244.753951
57.356191	243.584602
57.364898	242.6441
57.373606	242.350759
57.382313	242.673997
57.391021	243.214268
57.399728	243.716004
57.408436	243.810377
57.417143	242.969476
57.425851	241.258537
57.434558	238.990474
57.443266	236.475578
57.451973	233.694587
57.460681	230.805523
57.469388	227.912921
57.478095	225.369941
57.486803	223.215275
57.49551	221.437478
57.504218	219.904179
57.512925	218.576717
57.521633	217.583526
57.53034	216.985423
57.539048	216.82423
57.547755	216.733804
57.556463	215.997864
57.56517	213.173345
57.573878	208.136602
57.582585	200.81161
57.591293	192.208803
